,Unnamed: 0,Unnamed: 0.1,theta,phi,fully_diff,control
949,,,0.8,0.05,0.6757326374949819,0.7603
950,,,0.75,0.05,0.7015254917703734,0.74
951,,,0.1,0.95,0.8063026896828583,0.8377
952,,,0.1,0.6500000000000001,0.6315736651947009,0.6841
953,,,0.8,0.05,0.7018265756724207,0.7916
954,,,0.75,0.05,0.7561220393416299,0.6807
955,,,0.1,0.95,0.8097149739060618,0.8634
956,,,0.1,0.6500000000000001,0.7838217583299879,0.7967
957,,,0.8,0.05,0.8173424327579285,0.6982
958,,,0.75,0.05,0.7469891609795263,0.6572
959,,,0.1,0.95,0.7298273785628262,0.7983
960,,,0.1,0.6500000000000001,0.7083500602167804,0.7308
961,,,0.8,0.05,0.7231031714171016,0.6868
962,,,0.75,0.05,0.5715576073865918,0.6477
963,,,0.1,0.95,0.8924126856684063,0.8788
964,,,0.1,0.6500000000000001,0.7322360497792051,0.7299
965,,,0.8,0.05,0.8313930148534725,0.7087
966,,,0.75,0.05,0.6937976716178241,0.7507
967,,,0.1,0.95,0.8041951023685266,0.7263
968,,,0.1,0.6500000000000001,0.7136692091529506,0.8078
969,,,0.8,0.05,0.6547571256523484,0.6804
970,,,0.75,0.05,0.6472300281011641,0.691
971,,,0.1,0.95,0.722099558410277,0.8946
972,,,0.1,0.6500000000000001,0.7144720995584103,0.864
973,,,0.8,0.05,0.6970092332396628,0.6965
974,,,0.75,0.05,0.6806503412284223,0.7561
975,,,0.1,0.95,0.7075471698113207,0.8268
976,,,0.1,0.6500000000000001,0.7210959454034525,0.7799
977,,,0.8,0.05,0.6415094339622641,0.6955
978,,,0.75,0.05,0.5261942994781212,0.5471
979,,,0.1,0.95,0.7369530309112806,0.8619
980,,,0.1,0.6500000000000001,0.7995784825371337,0.6933
981,,,0.8,0.05,0.5589120835006022,0.6628
982,,,0.75,0.05,0.8077077478924127,0.6757
983,,,0.1,0.95,0.7180851063829787,0.7378
984,,,0.1,0.6500000000000001,0.7681653954235247,0.7393
985,,,0.8,0.05,0.6669008430349257,0.657
986,,,0.75,0.05,0.7003211561621838,0.7086
987,,,0.1,0.95,0.7228020875150541,0.8207
988,,,0.1,0.6500000000000001,0.7978723404255319,0.7052
989,,,0.8,0.05,0.7584303492573263,0.764
990,,,0.75,0.05,0.6853673223604978,0.7329
991,,,0.1,0.95,0.7108590927338418,0.8134
992,,,0.1,0.6500000000000001,0.7095543958249699,0.6663
993,,,0.8,0.05,0.599959855479727,0.7646
994,,,0.75,0.05,0.7202930549979928,0.6386
995,,,0.1,0.95,0.8087113608992372,0.7279
996,,,0.1,0.6500000000000001,0.8014853472501003,0.7942
997,,,0.8,0.05,0.6912886391007628,0.7681
998,,,0.75,0.05,0.7472902448815737,0.6051
999,,,0.1,0.95,0.6514452027298274,0.8072
1000,,,0.1,0.6500000000000001,0.764953833801686,0.7969
1001,,,0.8,0.05,0.6375953432356484,0.6983
1002,,,0.75,0.05,0.7272179847450823,0.7035
1003,,,0.1,0.95,0.793054997992774,0.6598
1004,,,0.1,0.6500000000000001,0.6453231633881975,0.6851
1005,,,0.8,0.05,0.7341429144921718,0.5831
1006,,,0.75,0.05,0.677739863508631,0.701
1007,,,0.1,0.95,0.722099558410277,0.6636
1008,,,0.1,0.6500000000000001,0.7731834604576475,0.7321
1009,,,0.8,0.05,0.7471898835808912,0.6264
1010,,,0.75,0.05,0.6389000401445203,0.6685
1011,,,0.1,0.95,0.7280208751505419,0.8909
1012,,,0.1,0.6500000000000001,0.7898434363709353,0.7067
1013,,,0.8,0.05,0.6031714171015656,0.7147
1014,,,0.75,0.05,0.7474909674829385,0.7565
1015,,,0.1,0.95,0.7048374146928944,0.6926
1016,,,0.1,0.6500000000000001,0.7323364110798876,0.6931
1017,,,0.8,0.05,0.674227217984745,0.8396
1018,,,0.75,0.05,0.6838619028502609,0.601
1019,,,0.1,0.95,0.7978723404255319,0.8743
1020,,,0.1,0.6500000000000001,0.7244078683259735,0.8377
1021,,,0.8,0.05,0.6468285828984344,0.7192
1022,,,0.75,0.05,0.6965074267362505,0.7174
1023,,,0.1,0.95,0.8753512645523887,0.7198
1024,,,0.1,0.6500000000000001,0.7893416298675231,0.8084
1025,,,0.8,0.05,0.6728221597751907,0.7286
1026,,,0.75,0.05,0.6873745483741469,0.6898
1027,,,0.1,0.95,0.7517061421116018,0.6476
1028,,,0.1,0.6500000000000001,0.8463468486551585,0.7358
1029,,,0.8,0.05,0.7720794861501405,0.6909
1030,,,0.75,0.05,0.6612806101967081,0.6095
1031,,,0.1,0.95,0.7829185066238459,0.7522
1032,,,0.1,0.6500000000000001,0.6664993978321959,0.8699
1033,,,0.8,0.05,0.7689682858289844,0.7272
1034,,,0.75,0.05,0.6833600963468487,0.6639
1035,,,0.1,0.95,0.891910879164994,0.7966
1036,,,0.1,0.6500000000000001,0.8074066639903653,0.8845
1037,,,0.8,0.05,0.729124849458049,0.7188
1038,,,0.75,0.05,0.679044560417503,0.6757
1039,,,0.1,0.95,0.886190285026094,0.8118
1040,,,0.1,0.6500000000000001,0.7189883580891209,0.8643
1041,,,0.8,0.05,0.6433159373745484,0.7875
1042,,,0.75,0.05,0.6702127659574468,0.6752
1043,,,0.1,0.95,0.7949618627057407,0.7709
1044,,,0.1,0.6500000000000001,0.7292252107587315,0.5774
1045,,,0.8,0.05,0.7135688478522682,0.6951
1046,,,0.75,0.05,0.660578081091931,0.5888
1047,,,0.1,0.95,0.8912083500602168,0.7085
1048,,,0.1,0.6500000000000001,0.6719189080690485,0.6136
1049,,,0.8,0.05,0.6903853873946206,0.7787
1050,,,0.75,0.05,0.697511039743075,0.5599
1051,,,0.1,0.95,0.6611802488960257,0.7281
1052,,,0.1,0.6500000000000001,0.8168406262545163,0.7036
1053,,,0.8,0.05,0.7759935768767563,0.7088
1054,,,0.75,0.05,0.6770373344038538,0.7441
1055,,,0.1,0.95,0.8088117221999197,0.6945
1056,,,0.1,0.6500000000000001,0.7110598153352068,0.7292
1057,,,0.8,0.05,0.6114010437575271,0.6997
1058,,,0.75,0.05,0.7086511441188278,0.6766
1059,,,0.1,0.95,0.8140305098354075,0.7683
1060,,,0.1,0.6500000000000001,0.6757326374949819,0.7959
1061,,,0.8,0.05,0.6758329987956644,0.6182
1062,,,0.75,0.05,0.679044560417503,0.7401
1063,,,0.1,0.95,0.7303291850662385,0.8104
1064,,,0.1,0.6500000000000001,0.725612203934163,0.7157
1065,,,0.8,0.05,0.6974106784423926,0.7167
1066,,,0.75,0.05,0.7650541951023685,0.7622
1067,,,0.1,0.95,0.7236049779205138,0.7446
1068,,,0.1,0.6500000000000001,0.770875150541951,0.6974
1069,,,0.8,0.05,0.6233440385387394,0.6631
1070,,,0.75,0.05,0.6494379767161782,0.7645
1071,,,0.1,0.95,0.7646527498996387,0.826
1072,,,0.1,0.6500000000000001,0.7323364110798876,0.8612
1073,,,0.8,0.05,0.7594339622641509,0.7081
1074,,,0.75,0.05,0.659474106784424,0.8285
1075,,,0.1,0.95,0.8016860698514653,0.6965
1076,,,0.1,0.6500000000000001,0.5982537133681253,0.7613
1077,,,0.8,0.05,0.6563629064632678,0.6271
1078,,,0.75,0.05,0.6132075471698113,0.7145
1079,,,0.1,0.95,0.7429747089522281,0.7356
1080,,,0.1,0.6500000000000001,0.7646527498996387,0.7847
1081,,,0.8,0.05,0.6775391409072662,0.6415
1082,,,0.75,0.05,0.7158771577679647,0.5647
1083,,,0.1,0.95,0.8814733038940185,0.7105
1084,,,0.1,0.6500000000000001,0.69199116820554,0.6369
1085,,,0.8,0.05,0.7113608992372541,0.6275
1086,,,0.75,0.05,0.6027699718988359,0.6964
1087,,,0.1,0.95,0.7480931352870334,0.6119
1088,,,0.1,0.6500000000000001,0.563930148534725,0.8067
1089,,,0.8,0.05,0.7351465274989963,0.6349
1090,,,0.75,0.05,0.616218386190285,0.7177
1091,,,0.1,0.95,0.7076475311120032,0.7981
1092,,,0.1,0.6500000000000001,0.7076475311120032,0.7995
1093,,,0.8,0.05,0.7289241268566841,0.7221
1094,,,0.75,0.05,0.6677037334403854,0.6193
1095,,,0.1,0.95,0.7451826575672421,0.8393
1096,,,0.1,0.6500000000000001,0.7877358490566038,0.86
1097,,,0.8,0.05,0.613809714973906,0.7045
1098,,,0.75,0.05,0.6107988759534324,0.6143
1099,,,0.1,0.95,0.8036932958651144,0.7135
1100,,,0.1,0.6500000000000001,0.7193898032918506,0.7135
1101,,,0.8,0.05,0.7442794058611,0.6341
1102,,,0.75,0.05,0.7485949417904456,0.646
1103,,,0.1,0.95,0.7325371336812525,0.8354
1104,,,0.1,0.6500000000000001,0.7377559213167403,0.6516
1105,,,0.8,0.05,0.7557205941389,0.7285
1106,,,0.75,0.05,0.7505018065034122,0.6198
1107,,,0.1,0.95,0.6630871136089924,0.652
1108,,,0.1,0.6500000000000001,0.7838217583299879,0.6582
1109,,,0.8,0.05,0.6773384183059012,0.7713
1110,,,0.75,0.05,0.7587314331593737,0.7593
1111,,,0.1,0.95,0.6939983942191891,0.8074
1112,,,0.1,0.6500000000000001,0.80228823765556,0.671
1113,,,0.8,0.05,0.694399839421919,0.6861
1114,,,0.75,0.05,0.6754315535929346,0.732
1115,,,0.1,0.95,0.6248494580489763,0.7416
1116,,,0.1,0.6500000000000001,0.7083500602167804,0.7025
1117,,,0.8,0.05,0.6806503412284223,0.7092
1118,,,0.75,0.05,0.7374548374146929,0.6297
1119,,,0.1,0.95,0.8133279807306303,0.8113
1120,,,0.1,0.6500000000000001,0.7913488558811722,0.7373
1121,,,0.8,0.05,0.6993175431553593,0.8357
1122,,,0.75,0.05,0.7563227619429947,0.6098
1123,,,0.1,0.95,0.6645925331192293,0.6429
1124,,,0.1,0.6500000000000001,0.7258129265355279,0.8082
1125,,,0.8,0.05,0.7698715375351265,0.5879
1126,,,0.75,0.05,0.6381975110397431,0.6997
1127,,,0.1,0.95,0.7363508631071859,0.8028
1128,,,0.1,0.6500000000000001,0.8133279807306303,0.7067
1129,,,0.8,0.05,0.5963468486551585,0.6939
1130,,,0.75,0.05,0.6688077077478924,0.6728
1131,,,0.1,0.95,0.7305299076676034,0.7035
1132,,,0.1,0.6500000000000001,0.7175832998795665,0.791
1133,,,0.8,0.05,0.6165194700923324,0.6682
1134,,,0.75,0.05,0.5480730630268968,0.5992
1135,,,0.1,0.95,0.7189883580891209,0.7984
1136,,,0.1,0.6500000000000001,0.7175832998795665,0.6751
1137,,,0.8,0.05,0.7205941389000401,0.6267
1138,,,0.75,0.05,0.7044359694901646,0.714
1139,,,0.1,0.95,0.6619831393014853,0.7306
1140,,,0.1,0.6500000000000001,0.6148133279807306,0.8699
1141,,,0.8,0.05,0.7805098354074669,0.7668
1142,,,0.75,0.05,0.7321356884785227,0.6606
1143,,,0.1,0.95,0.8283821758329988,0.7328
1144,,,0.1,0.6500000000000001,0.8681252509032517,0.7505
1145,,,0.8,0.05,0.7368526696105981,0.6342
1146,,,0.75,0.05,0.6992171818546769,0.7786
1147,,,0.1,0.95,0.8914090726615816,0.8169
1148,,,0.1,0.6500000000000001,0.6947009233239663,0.7893
1149,,,0.8,0.05,0.6829586511441188,0.7026
1150,,,0.75,0.05,0.7364512244078684,0.7108
1151,,,0.1,0.95,0.8005820955439582,0.7394
1152,,,0.1,0.6500000000000001,0.7681653954235247,0.7242
1153,,,0.8,0.05,0.6741268566840626,0.6053
1154,,,0.75,0.05,0.6053793657165797,0.7077
1155,,,0.1,0.95,0.7265154556403051,0.8007
1156,,,0.1,0.6500000000000001,0.7161782416700121,0.711
1157,,,0.8,0.05,0.6466278602970694,0.7295
1158,,,0.75,0.05,0.7914492171818547,0.7569
1159,,,0.1,0.95,0.8155359293456443,0.722
1160,,,0.1,0.6500000000000001,0.7130670413488559,0.8455
1161,,,0.8,0.05,0.6235447611401044,0.5707
1162,,,0.75,0.05,0.7655560016057809,0.714
1163,,,0.1,0.95,0.6640907266158169,0.695
1164,,,0.1,0.6500000000000001,0.8426334805299077,0.7828
1165,,,0.8,0.05,0.7176836611802488,0.7177
1166,,,0.75,0.05,0.7608390204737053,0.6298
1167,,,0.1,0.95,0.8223604977920513,0.79
1168,,,0.1,0.6500000000000001,0.7239060618225612,0.8698
1169,,,0.8,0.05,0.6285628261742272,0.609
1170,,,0.75,0.05,0.7255118426334806,0.8001
1171,,,0.1,0.95,0.6174227217984745,0.7356
1172,,,0.1,0.6500000000000001,0.718586912886391,0.8112
1173,,,0.8,0.05,0.7449819349658772,0.6757
1174,,,0.75,0.05,0.6620835006021678,0.7079
1175,,,0.1,0.95,0.8211561621838619,0.8099
1176,,,0.1,0.6500000000000001,0.7179847450822963,0.8049
1177,,,0.8,0.05,0.6593737454837415,0.6821
1178,,,0.75,0.05,0.7717784022480931,0.7026
1179,,,0.1,0.95,0.7502007226013649,0.7899
1180,,,0.1,0.6500000000000001,0.7460859092733841,0.6639
1181,,,0.8,0.05,0.7445804897631473,0.6913
1182,,,0.75,0.05,0.6632878362103573,0.6952
1183,,,0.1,0.95,0.723404255319149,0.6964
1184,,,0.1,0.6500000000000001,0.6064833400240867,0.661
1185,,,0.8,0.05,0.6244480128462465,0.6611
1186,,,0.75,0.05,0.6830590124448013,0.7155
1187,,,0.1,0.95,0.880268968285829,0.6943
1188,,,0.1,0.6500000000000001,0.7339421918908069,0.7917
1189,,,0.8,0.05,0.6838619028502609,0.7793
1190,,,0.75,0.05,0.648735447611401,0.6664
1191,,,0.1,0.95,0.7180851063829787,0.6644
1192,,,0.1,0.6500000000000001,0.712866318747491,0.7598
1193,,,0.8,0.05,0.6820553994379767,0.8254
1194,,,0.75,0.05,0.6530509835407466,0.8097
1195,,,0.1,0.95,0.8041951023685266,0.8076
1196,,,0.1,0.6500000000000001,0.6406061822561221,0.7978
1197,,,0.8,0.05,0.6974106784423926,0.7423
1198,,,0.75,0.05,0.6820553994379767,0.7626
1199,,,0.1,0.95,0.8826776395022079,0.7646
1200,,,0.1,0.6500000000000001,0.7788036932958651,0.8007
1201,,,0.8,0.05,0.8132276194299478,0.7805
1202,,,0.75,0.05,0.5608189482135688,0.7222
1203,,,0.1,0.95,0.73243677238057,0.6597
1204,,,0.1,0.6500000000000001,0.8437374548374147,0.7374
1205,,,0.8,0.05,0.7064431955038137,0.8266
1206,,,0.75,0.05,0.70915295062224,0.6304
1207,,,0.1,0.95,0.7296266559614613,0.7163
1208,,,0.1,0.6500000000000001,0.6277599357687675,0.7451
1209,,,0.8,0.05,0.7433761541549578,0.6838
1210,,,0.75,0.05,0.732637494981935,0.6772
1211,,,0.1,0.95,0.7343436370935368,0.7306
1212,,,0.1,0.6500000000000001,0.8644118827780009,0.7055
1213,,,0.8,0.05,0.7938578883982337,0.8118
1214,,,0.75,0.05,0.6880770774789241,0.6342
1215,,,0.1,0.95,0.8159373745483741,0.8217
1216,,,0.1,0.6500000000000001,0.7028301886792453,0.6712
1217,,,0.8,0.05,0.6282617422721799,0.6438
1218,,,0.75,0.05,0.6876756322761943,0.6252
1219,,,0.1,0.95,0.574468085106383,0.8018
1220,,,0.1,0.6500000000000001,0.7402649538338016,0.7764
1221,,,0.8,0.05,0.7617422721798475,0.6832
1222,,,0.75,0.05,0.65686471296668,0.75
1223,,,0.1,0.95,0.8267763950220794,0.7402
1224,,,0.1,0.6500000000000001,0.72671617824167,0.6549
1225,,,0.8,0.05,0.7338418305901244,0.7509
1226,,,0.75,0.05,0.6960056202328382,0.6706
1227,,,0.1,0.95,0.7328382175832999,0.8456
1228,,,0.1,0.6500000000000001,0.647631473303894,0.8648
1229,,,0.8,0.05,0.7205941389000401,0.6739
1230,,,0.75,0.05,0.6460256924929747,0.7174
1231,,,0.1,0.95,0.8095142513046969,0.6631
1232,,,0.1,0.6500000000000001,0.7218988358089121,0.6938
1233,,,0.8,0.05,0.7610397430750703,0.6675
1234,,,0.75,0.05,0.6379967884383781,0.6724
1235,,,0.1,0.95,0.8148334002408671,0.7518
1236,,,0.1,0.6500000000000001,0.7528101164191088,0.7262
1237,,,0.8,0.05,0.7166800481734243,0.7073
1238,,,0.75,0.05,0.6990164592533119,0.7584
1239,,,0.1,0.95,0.8753512645523887,0.7383
1240,,,0.1,0.6500000000000001,0.697511039743075,0.6455
1241,,,0.8,0.05,0.7785026093938178,0.6785
1242,,,0.75,0.05,0.7040345242874347,0.6718
1243,,,0.1,0.95,0.8181453231633882,0.7509
1244,,,0.1,0.6500000000000001,0.7610397430750703,0.8038
1245,,,0.8,0.05,0.6899839421918909,0.7382
1246,,,0.75,0.05,0.734845443596949,0.6089
1247,,,0.1,0.95,0.6664993978321959,0.7266
1248,,,0.1,0.6500000000000001,0.6946005620232838,0.7246
1249,,,0.8,0.05,0.6632878362103573,0.7425
1250,,,0.75,0.05,0.7590325170614212,0.7182
1251,,,0.1,0.95,0.8148334002408671,0.8073
1252,,,0.1,0.6500000000000001,0.7954636692091529,0.7646
1253,,,0.8,0.05,0.6580690485748695,0.6765
1254,,,0.75,0.05,0.7084504215174628,0.757
1255,,,0.1,0.95,0.8004817342432758,0.73
1256,,,0.1,0.6500000000000001,0.8596949016459253,0.7961
1257,,,0.8,0.05,0.6189281413087113,0.6049
1258,,,0.75,0.05,0.6905861099959856,0.6999
1259,,,0.1,0.95,0.6807507025291047,0.8161
1260,,,0.1,0.6500000000000001,0.8727418707346447,0.7692
1261,,,0.8,0.05,0.7347450822962666,0.6764
1262,,,0.75,0.05,0.7480931352870334,0.7078
1263,,,0.1,0.95,0.7492974708952228,0.8868
1264,,,0.1,0.6500000000000001,0.7839221196306704,0.7227
1265,,,0.8,0.05,0.660377358490566,0.7009
1266,,,0.75,0.05,0.6842633480529907,0.6926
1267,,,0.1,0.95,0.7375551987153753,0.8846
1268,,,0.1,0.6500000000000001,0.6182256122039341,0.7329
1269,,,0.8,0.05,0.6646928944199116,0.6329
1270,,,0.75,0.05,0.7850260939381775,0.6902
1271,,,0.1,0.95,0.7913488558811722,0.7322
1272,,,0.1,0.6500000000000001,0.7760939381774388,0.7818
1273,,,0.8,0.05,0.7711762344439984,0.7526
1274,,,0.75,0.05,0.7226013649136893,0.69
1275,,,0.1,0.95,0.7421718185467684,0.807
1276,,,0.1,0.6500000000000001,0.7130670413488559,0.7945
1277,,,0.8,0.05,0.6314733038940185,0.6038
1278,,,0.75,0.05,0.7780008028904054,0.623
1279,,,0.1,0.95,0.7170814933761541,0.8049
1280,,,0.1,0.6500000000000001,0.7135688478522682,0.628
1281,,,0.8,0.05,0.6990164592533119,0.6321
1282,,,0.75,0.05,0.7519068647129666,0.7196
1283,,,0.1,0.95,0.7258129265355279,0.7224
1284,,,0.1,0.6500000000000001,0.7903452428743476,0.868
1285,,,0.8,0.05,0.7044359694901646,0.6465
1286,,,0.75,0.05,0.7502007226013649,0.6038
1287,,,0.1,0.95,0.8064030509835407,0.8031
1288,,,0.1,0.6500000000000001,0.5464672822159775,0.7116
1289,,,0.8,0.05,0.7049377759935769,0.6338
1290,,,0.75,0.05,0.7237053392211963,0.6377
1291,,,0.1,0.95,0.6642914492171819,0.8093
1292,,,0.1,0.6500000000000001,0.7053392211963067,0.7144
1293,,,0.8,0.05,0.7314331593737455,0.6666
1294,,,0.75,0.05,0.7270172621437174,0.8211
1295,,,0.1,0.95,0.8053994379767162,0.8805
1296,,,0.1,0.6500000000000001,0.7257125652348454,0.6542
1297,,,0.8,0.05,0.6488358089120835,0.7552
1298,,,0.75,0.05,0.6265556001605781,0.6584
1299,,,0.1,0.95,0.6951023685266962,0.7961
1300,,,0.1,0.6500000000000001,0.6989160979526294,0.7237
1301,,,0.8,0.05,0.7639502207948615,0.7649
1302,,,0.75,0.05,0.7099558410276997,0.6476
1303,,,0.1,0.95,0.729124849458049,0.6587
1304,,,0.1,0.6500000000000001,0.6418105178643115,0.7234
1305,,,0.8,0.05,0.7452830188679245,0.6118
1306,,,0.75,0.05,0.6095945403452429,0.7053
1307,,,0.1,0.95,0.816338819751104,0.8288
1308,,,0.1,0.6500000000000001,0.784925732637495,0.6539
1309,,,0.8,0.05,0.7764953833801687,0.6481
1310,,,0.75,0.05,0.6298675230830991,0.7686
1311,,,0.1,0.95,0.6329787234042553,0.7047
1312,,,0.1,0.6500000000000001,0.7292252107587315,0.7957
1313,,,0.8,0.05,0.6239462063428342,0.8338
1314,,,0.75,0.05,0.6740264953833802,0.5583
1315,,,0.1,0.95,0.7089522280208751,0.6807
1316,,,0.1,0.6500000000000001,0.7780008028904054,0.6918
1317,,,0.8,0.05,0.6759333600963469,0.7399
1318,,,0.75,0.05,0.7985748695303091,0.6258
1319,,,0.1,0.95,0.7438779606583701,0.7218
1320,,,0.1,0.6500000000000001,0.7951625853071056,0.7146
