,Unnamed: 0,acc,bool_hebbian,phi,theta
21436,,0.6796,0,5,0.8799999999999996
21437,,0.8422,0,5,0.8799999999999996
21438,,0.5706,0,5,0.8799999999999996
21439,,0.6677,0,5,0.8799999999999996
21440,,0.4883,0,5,0.8799999999999996
21441,,0.6721,0,5,0.8799999999999996
21442,,0.4994,0,5,0.8799999999999996
21443,,0.6611,0,5,0.8799999999999996
21444,,0.6895,0,5,0.8799999999999996
21445,,0.4806,0,5,0.8799999999999996
21446,,0.6908,0,5,0.8799999999999996
21447,,0.6472,0,5,0.8799999999999996
21448,,0.6733,0,5,0.8799999999999996
21449,,0.8389,0,5,0.8799999999999996
21450,,0.6542,0,5,0.8799999999999996
21451,,0.6575,0,5,0.8799999999999996
21452,,0.7671,0,5,0.8799999999999996
21453,,0.5747,0,5,0.8799999999999996
21454,,0.7423,0,5,0.8799999999999996
21455,,0.6817,0,5,0.8799999999999996
21456,,0.767,0,5,0.8799999999999996
21457,,0.8404,0,5,0.8799999999999996
21458,,0.8587,0,5,0.8799999999999996
21459,,0.6747,0,5,0.8799999999999996
21460,,0.6811,0,5,0.8799999999999996
21461,,0.5847,0,5,0.8799999999999996
21462,,0.9438,0,5,0.8799999999999996
21463,,0.7518,0,5,0.8799999999999996
21464,,0.7603,0,5,0.8799999999999996
21465,,0.7773,0,5,0.8799999999999996
21466,,0.5801,0,5,0.8799999999999996
21467,,0.5794,0,5,0.8799999999999996
21468,,0.5852,0,5,0.8799999999999996
21469,,0.573,0,5,0.8799999999999996
21470,,0.4719,0,5,0.8799999999999996
21471,,0.4005,0,5,0.8799999999999996
21472,,0.4765,0,5,0.8799999999999996
21473,,0.6675,0,5,0.8799999999999996
21474,,0.6727,0,5,0.8799999999999996
21475,,0.863,0,5,0.8799999999999996
21476,,0.6548,0,5,0.8799999999999996
21477,,0.662,0,5,0.8799999999999996
21478,,0.947,0,5,0.8799999999999996
21479,,0.9485,0,5,0.8799999999999996
21480,,0.7805,0,5,0.8799999999999996
21481,,0.6647,0,5,0.8799999999999996
21482,,0.865,0,5,0.8799999999999996
21483,,0.9498,0,5,0.8799999999999996
21484,,0.9428,0,5,0.8799999999999996
21485,,0.8521,0,5,0.8799999999999996
21486,,0.6841,0,5,0.8799999999999996
21487,,0.9503,0,5,0.8799999999999996
21488,,0.7637,0,5,0.8799999999999996
21489,,0.7687,0,5,0.8799999999999996
21490,,0.7775,0,5,0.8799999999999996
21491,,0.6506,0,5,0.8799999999999996
21492,,0.7728,0,5,0.8799999999999996
21493,,0.4776,0,5,0.8799999999999996
21494,,0.5808,0,5,0.8799999999999996
21495,,0.7368,0,5,0.8799999999999996
21496,,0.7589,0,5,0.8799999999999996
21497,,0.9515,0,5,0.8799999999999996
21498,,0.8407,0,5,0.8799999999999996
21499,,0.765,0,5,0.8799999999999996
21500,,0.6377,1,5,0.8799999999999996
21501,,0.8282,1,5,0.8799999999999996
21502,,0.8371,1,5,0.8799999999999996
21503,,0.5681,1,5,0.8799999999999996
21504,,0.911,1,5,0.8799999999999996
21505,,0.7649,1,5,0.8799999999999996
21506,,0.8226,1,5,0.8799999999999996
21507,,0.771,1,5,0.8799999999999996
21508,,0.7255,1,5,0.8799999999999996
21509,,0.8359,1,5,0.8799999999999996
21510,,0.6848,1,5,0.8799999999999996
21511,,0.6116,1,5,0.8799999999999996
21512,,0.6978,1,5,0.8799999999999996
21513,,0.6659,1,5,0.8799999999999996
21514,,0.8742,1,5,0.8799999999999996
21515,,0.6593,1,5,0.8799999999999996
21516,,0.6278,1,5,0.8799999999999996
21517,,0.6384,1,5,0.8799999999999996
21518,,0.9451,1,5,0.8799999999999996
21519,,0.651,1,5,0.8799999999999996
21520,,0.9077,1,5,0.8799999999999996
21521,,0.5726,1,5,0.8799999999999996
21522,,0.4626,1,5,0.8799999999999996
21523,,0.5533,1,5,0.8799999999999996
21524,,0.6378,1,5,0.8799999999999996
21525,,0.6467,1,5,0.8799999999999996
21526,,0.8405,1,5,0.8799999999999996
21527,,0.735,1,5,0.8799999999999996
21528,,0.7987,1,5,0.8799999999999996
21529,,0.6554,1,5,0.8799999999999996
21530,,0.8644,1,5,0.8799999999999996
21531,,0.8582,1,5,0.8799999999999996
21532,,0.8576,1,5,0.8799999999999996
21533,,0.7335,1,5,0.8799999999999996
21534,,0.6946,1,5,0.8799999999999996
21535,,0.9489,1,5,0.8799999999999996
21536,,0.6732,1,5,0.8799999999999996
21537,,0.5952,1,5,0.8799999999999996
21538,,0.9477,1,5,0.8799999999999996
21539,,0.7222,1,5,0.8799999999999996
21540,,0.7628,1,5,0.8799999999999996
21541,,0.6579,1,5,0.8799999999999996
21542,,0.7117,1,5,0.8799999999999996
21543,,0.6679,1,5,0.8799999999999996
21544,,0.5312,1,5,0.8799999999999996
21545,,0.8065,1,5,0.8799999999999996
21546,,0.9506,1,5,0.8799999999999996
21547,,0.7012,1,5,0.8799999999999996
21548,,0.7118,1,5,0.8799999999999996
21549,,0.6871,1,5,0.8799999999999996
21550,,0.8635,1,5,0.8799999999999996
21551,,0.853,1,5,0.8799999999999996
21552,,0.9484,1,5,0.8799999999999996
21553,,0.727,1,5,0.8799999999999996
21554,,0.8625,1,5,0.8799999999999996
21555,,0.8594,1,5,0.8799999999999996
21556,,0.7688,1,5,0.8799999999999996
21557,,0.7026,1,5,0.8799999999999996
21558,,0.7645,1,5,0.8799999999999996
21559,,0.6241,1,5,0.8799999999999996
21560,,0.7141,1,5,0.8799999999999996
21561,,0.5468,1,5,0.8799999999999996
21562,,0.8203,1,5,0.8799999999999996
21563,,0.6938,1,5,0.8799999999999996
21564,,0.7476,1,5,0.8799999999999996
21565,,0.6066,1,5,0.8799999999999996
21566,,0.5829,1,5,0.8799999999999996
21567,,0.8553,1,5,0.8799999999999996
21568,,0.8541,1,5,0.8799999999999996
21569,,0.7456,1,5,0.8799999999999996
21570,,0.869,1,5,0.8799999999999996
21571,,0.7209,1,5,0.8799999999999996
21572,,0.5322,1,5,0.8799999999999996
21573,,0.8564,1,5,0.8799999999999996
21574,,0.6912,1,5,0.8799999999999996
21575,,0.9144,1,5,0.8799999999999996
21576,,0.7153,1,5,0.8799999999999996
21577,,0.7176,1,5,0.8799999999999996
21578,,0.6336,1,5,0.8799999999999996
21579,,0.5845,1,5,0.8799999999999996
21580,,0.8652,1,5,0.8799999999999996
21581,,0.9482,1,5,0.8799999999999996
21582,,0.9484,1,5,0.8799999999999996
21583,,0.8607,1,5,0.8799999999999996
21584,,0.6567,1,5,0.8799999999999996
21585,,0.7353,1,5,0.8799999999999996
21586,,0.8604,1,5,0.8799999999999996
21587,,0.6613,1,5,0.8799999999999996
21588,,0.949,1,5,0.8799999999999996
21589,,0.9404,1,5,0.8799999999999996
21590,,0.9488,1,5,0.8799999999999996
21591,,0.7201,1,5,0.8799999999999996
21592,,0.8546,1,5,0.8799999999999996
21593,,0.8679,1,5,0.8799999999999996
21594,,0.6037,1,5,0.8799999999999996
21595,,0.7977,1,5,0.8799999999999996
21596,,0.6677,1,5,0.8799999999999996
21597,,0.948,1,5,0.8799999999999996
21598,,0.7718,1,5,0.8799999999999996
21599,,0.9525,1,5,0.8799999999999996
21600,,0.6697,0,5,0.8899999999999996
21601,,0.8529,0,5,0.8899999999999996
21602,,0.8556,0,5,0.8899999999999996
21603,,0.7463,0,5,0.8899999999999996
21604,,0.55,0,5,0.8899999999999996
21605,,0.4972,0,5,0.8899999999999996
21606,,0.6846,0,5,0.8899999999999996
21607,,0.6858,0,5,0.8899999999999996
21608,,0.7338,0,5,0.8899999999999996
21609,,0.4016,0,5,0.8899999999999996
21610,,0.5645,0,5,0.8899999999999996
21611,,0.8724,0,5,0.8899999999999996
21612,,0.6664,0,5,0.8899999999999996
21613,,0.4818,0,5,0.8899999999999996
21614,,0.5772,0,5,0.8899999999999996
21615,,0.6663,0,5,0.8899999999999996
21616,,0.5601,0,5,0.8899999999999996
21617,,0.8455,0,5,0.8899999999999996
21618,,0.6559,0,5,0.8899999999999996
21619,,0.5637,0,5,0.8899999999999996
21620,,0.5567,0,5,0.8899999999999996
21621,,0.7632,0,5,0.8899999999999996
21622,,0.7751,0,5,0.8899999999999996
21623,,0.7586,0,5,0.8899999999999996
21624,,0.6677,0,5,0.8899999999999996
21625,,0.7489,0,5,0.8899999999999996
21626,,0.6641,0,5,0.8899999999999996
21627,,0.6754,0,5,0.8899999999999996
21628,,0.8261,0,5,0.8899999999999996
21629,,0.9471,0,5,0.8899999999999996
21630,,0.8646,0,5,0.8899999999999996
21631,,0.5711,0,5,0.8899999999999996
21632,,0.6713,0,5,0.8899999999999996
21633,,0.6755,0,5,0.8899999999999996
21634,,0.7564,0,5,0.8899999999999996
21635,,0.6717,0,5,0.8899999999999996
21636,,0.7735,0,5,0.8899999999999996
21637,,0.6594,0,5,0.8899999999999996
21638,,0.7449,0,5,0.8899999999999996
21639,,0.7684,0,5,0.8899999999999996
21640,,0.7811,0,5,0.8899999999999996
21641,,0.686,0,5,0.8899999999999996
21642,,0.8492,0,5,0.8899999999999996
21643,,0.586,0,5,0.8899999999999996
21644,,0.9519,0,5,0.8899999999999996
21645,,0.775,0,5,0.8899999999999996
21646,,0.6695,0,5,0.8899999999999996
21647,,0.7634,0,5,0.8899999999999996
21648,,0.8627,0,5,0.8899999999999996
21649,,0.8541,0,5,0.8899999999999996
21650,,0.8479,0,5,0.8899999999999996
21651,,0.7799,0,5,0.8899999999999996
21652,,0.6591,0,5,0.8899999999999996
21653,,0.8587,0,5,0.8899999999999996
21654,,0.7607,0,5,0.8899999999999996
21655,,0.5863,0,5,0.8899999999999996
21656,,0.4801,0,5,0.8899999999999996
21657,,0.8624,0,5,0.8899999999999996
21658,,0.8575,0,5,0.8899999999999996
21659,,0.5885,0,5,0.8899999999999996
21660,,0.759,0,5,0.8899999999999996
21661,,0.6898,0,5,0.8899999999999996
21662,,0.7644,0,5,0.8899999999999996
21663,,0.8602,0,5,0.8899999999999996
21664,,0.7692,0,5,0.8899999999999996
21665,,0.9547,0,5,0.8899999999999996
21666,,0.7697,0,5,0.8899999999999996
21667,,0.766,0,5,0.8899999999999996
21668,,0.8397,0,5,0.8899999999999996
21669,,0.6696,0,5,0.8899999999999996
21670,,0.8604,0,5,0.8899999999999996
21671,,0.7629,0,5,0.8899999999999996
21672,,0.5591,0,5,0.8899999999999996
21673,,0.6727,0,5,0.8899999999999996
21674,,0.7518,0,5,0.8899999999999996
21675,,0.8624,0,5,0.8899999999999996
21676,,0.5617,0,5,0.8899999999999996
21677,,0.8602,0,5,0.8899999999999996
21678,,0.7648,0,5,0.8899999999999996
21679,,0.766,0,5,0.8899999999999996
21680,,0.6658,0,5,0.8899999999999996
21681,,0.6862,0,5,0.8899999999999996
21682,,0.5544,0,5,0.8899999999999996
21683,,0.7701,0,5,0.8899999999999996
21684,,0.7738,0,5,0.8899999999999996
21685,,0.5936,0,5,0.8899999999999996
21686,,0.5619,0,5,0.8899999999999996
21687,,0.6812,0,5,0.8899999999999996
21688,,0.7688,0,5,0.8899999999999996
21689,,0.8597,0,5,0.8899999999999996
21690,,0.8615,0,5,0.8899999999999996
21691,,0.7741,0,5,0.8899999999999996
21692,,0.7764,0,5,0.8899999999999996
21693,,0.568,0,5,0.8899999999999996
21694,,0.9477,0,5,0.8899999999999996
21695,,0.5811,0,5,0.8899999999999996
21696,,0.5947,0,5,0.8899999999999996
21697,,0.6677,0,5,0.8899999999999996
21698,,0.6567,0,5,0.8899999999999996
21699,,0.768,0,5,0.8899999999999996
21700,,0.6913,1,5,0.8899999999999996
21701,,0.7659,1,5,0.8899999999999996
21702,,0.6901,1,5,0.8899999999999996
21703,,0.7472,1,5,0.8899999999999996
21704,,0.6865,1,5,0.8899999999999996
21705,,0.8133,1,5,0.8899999999999996
21706,,0.8147,1,5,0.8899999999999996
21707,,0.8211,1,5,0.8899999999999996
21708,,0.774,1,5,0.8899999999999996
21709,,0.6636,1,5,0.8899999999999996
21710,,0.6635,1,5,0.8899999999999996
21711,,0.6476,1,5,0.8899999999999996
21712,,0.7807,1,5,0.8899999999999996
21713,,0.8622,1,5,0.8899999999999996
21714,,0.7162,1,5,0.8899999999999996
21715,,0.6836,1,5,0.8899999999999996
21716,,0.5736,1,5,0.8899999999999996
21717,,0.9105,1,5,0.8899999999999996
21718,,0.6869,1,5,0.8899999999999996
21719,,0.8167,1,5,0.8899999999999996
21720,,0.762,1,5,0.8899999999999996
21721,,0.8179,1,5,0.8899999999999996
21722,,0.7459,1,5,0.8899999999999996
21723,,0.7912,1,5,0.8899999999999996
21724,,0.6075,1,5,0.8899999999999996
21725,,0.7722,1,5,0.8899999999999996
21726,,0.8562,1,5,0.8899999999999996
21727,,0.6198,1,5,0.8899999999999996
21728,,0.8607,1,5,0.8899999999999996
21729,,0.7108,1,5,0.8899999999999996
21730,,0.7731,1,5,0.8899999999999996
21731,,0.6851,1,5,0.8899999999999996
21732,,0.8431,1,5,0.8899999999999996
21733,,0.9471,1,5,0.8899999999999996
21734,,0.941,1,5,0.8899999999999996
21735,,0.4618,1,5,0.8899999999999996
21736,,0.649,1,5,0.8899999999999996
21737,,0.947,1,5,0.8899999999999996
21738,,0.8356,1,5,0.8899999999999996
21739,,0.8027,1,5,0.8899999999999996
21740,,0.9509,1,5,0.8899999999999996
21741,,0.7541,1,5,0.8899999999999996
21742,,0.7474,1,5,0.8899999999999996
21743,,0.9483,1,5,0.8899999999999996
21744,,0.662,1,5,0.8899999999999996
21745,,0.6983,1,5,0.8899999999999996
21746,,0.9518,1,5,0.8899999999999996
21747,,0.9324,1,5,0.8899999999999996
21748,,0.7244,1,5,0.8899999999999996
21749,,0.8619,1,5,0.8899999999999996
21750,,0.7586,1,5,0.8899999999999996
21751,,0.8662,1,5,0.8899999999999996
21752,,0.702,1,5,0.8899999999999996
21753,,0.902,1,5,0.8899999999999996
21754,,0.8628,1,5,0.8899999999999996
21755,,0.9485,1,5,0.8899999999999996
21756,,0.731,1,5,0.8899999999999996
21757,,0.7741,1,5,0.8899999999999996
21758,,0.8618,1,5,0.8899999999999996
21759,,0.9524,1,5,0.8899999999999996
21760,,0.6325,1,5,0.8899999999999996
21761,,0.7755,1,5,0.8899999999999996
21762,,0.6409,1,5,0.8899999999999996
21763,,0.6016,1,5,0.8899999999999996
21764,,0.5137,1,5,0.8899999999999996
21765,,0.7528,1,5,0.8899999999999996
21766,,0.7682,1,5,0.8899999999999996
21767,,0.5421,1,5,0.8899999999999996
21768,,0.8549,1,5,0.8899999999999996
21769,,0.8585,1,5,0.8899999999999996
21770,,0.7161,1,5,0.8899999999999996
21771,,0.6733,1,5,0.8899999999999996
21772,,0.7247,1,5,0.8899999999999996
21773,,0.9449,1,5,0.8899999999999996
21774,,0.9521,1,5,0.8899999999999996
21775,,0.7329,1,5,0.8899999999999996
21776,,0.7767,1,5,0.8899999999999996
21777,,0.8133,1,5,0.8899999999999996
21778,,0.8547,1,5,0.8899999999999996
21779,,0.9185,1,5,0.8899999999999996
21780,,0.627,1,5,0.8899999999999996
21781,,0.6946,1,5,0.8899999999999996
21782,,0.9498,1,5,0.8899999999999996
21783,,0.8978,1,5,0.8899999999999996
21784,,0.8448,1,5,0.8899999999999996
21785,,0.8602,1,5,0.8899999999999996
21786,,0.619,1,5,0.8899999999999996
21787,,0.8739,1,5,0.8899999999999996
21788,,0.7804,1,5,0.8899999999999996
21789,,0.7521,1,5,0.8899999999999996
21790,,0.7704,1,5,0.8899999999999996
21791,,0.7578,1,5,0.8899999999999996
21792,,0.7309,1,5,0.8899999999999996
21793,,0.6874,1,5,0.8899999999999996
21794,,0.8039,1,5,0.8899999999999996
21795,,0.8501,1,5,0.8899999999999996
21796,,0.9405,1,5,0.8899999999999996
21797,,0.7786,1,5,0.8899999999999996
21798,,0.8169,1,5,0.8899999999999996
21799,,0.7746,1,5,0.8899999999999996
21800,,0.7528,0,5,0.8999999999999996
21801,,0.8595,0,5,0.8999999999999996
21802,,0.7655,0,5,0.8999999999999996
21803,,0.6856,0,5,0.8999999999999996
21804,,0.8727,0,5,0.8999999999999996
21805,,0.8613,0,5,0.8999999999999996
21806,,0.3696,0,5,0.8999999999999996
21807,,0.6784,0,5,0.8999999999999996
21808,,0.65,0,5,0.8999999999999996
21809,,0.7693,0,5,0.8999999999999996
21810,,0.6722,0,5,0.8999999999999996
21811,,0.6618,0,5,0.8999999999999996
21812,,0.592,0,5,0.8999999999999996
21813,,0.7765,0,5,0.8999999999999996
21814,,0.5785,0,5,0.8999999999999996
21815,,0.6727,0,5,0.8999999999999996
21816,,0.6733,0,5,0.8999999999999996
21817,,0.8515,0,5,0.8999999999999996
21818,,0.4977,0,5,0.8999999999999996
21819,,0.7715,0,5,0.8999999999999996
21820,,0.8422,0,5,0.8999999999999996
21821,,0.6832,0,5,0.8999999999999996
21822,,0.7806,0,5,0.8999999999999996
21823,,0.5955,0,5,0.8999999999999996
21824,,0.7751,0,5,0.8999999999999996
21825,,0.6767,0,5,0.8999999999999996
21826,,0.5865,0,5,0.8999999999999996
21827,,0.6688,0,5,0.8999999999999996
21828,,0.7715,0,5,0.8999999999999996
21829,,0.8618,0,5,0.8999999999999996
21830,,0.8502,0,5,0.8999999999999996
21831,,0.7722,0,5,0.8999999999999996
21832,,0.5951,0,5,0.8999999999999996
21833,,0.7689,0,5,0.8999999999999996
21834,,0.9477,0,5,0.8999999999999996
21835,,0.6767,0,5,0.8999999999999996
21836,,0.8553,0,5,0.8999999999999996
21837,,0.7369,0,5,0.8999999999999996
21838,,0.859,0,5,0.8999999999999996
21839,,0.5658,0,5,0.8999999999999996
21840,,0.8593,0,5,0.8999999999999996
21841,,0.6669,0,5,0.8999999999999996
21842,,0.6694,0,5,0.8999999999999996
21843,,0.6592,0,5,0.8999999999999996
21844,,0.7436,0,5,0.8999999999999996
21845,,0.5725,0,5,0.8999999999999996
21846,,0.8574,0,5,0.8999999999999996
21847,,0.8581,0,5,0.8999999999999996
21848,,0.7806,0,5,0.8999999999999996
21849,,0.9477,0,5,0.8999999999999996
21850,,0.7803,0,5,0.8999999999999996
21851,,0.9432,0,5,0.8999999999999996
21852,,0.9452,0,5,0.8999999999999996
21853,,0.5924,0,5,0.8999999999999996
21854,,0.6686,0,5,0.8999999999999996
21855,,0.5745,0,5,0.8999999999999996
21856,,0.7579,0,5,0.8999999999999996
21857,,0.8416,0,5,0.8999999999999996
21858,,0.7628,0,5,0.8999999999999996
21859,,0.6457,0,5,0.8999999999999996
21860,,0.6711,0,5,0.8999999999999996
21861,,0.5561,0,5,0.8999999999999996
21862,,0.5609,0,5,0.8999999999999996
21863,,0.8595,0,5,0.8999999999999996
21864,,0.7708,0,5,0.8999999999999996
21865,,0.7591,0,5,0.8999999999999996
21866,,0.5776,0,5,0.8999999999999996
21867,,0.7488,0,5,0.8999999999999996
21868,,0.9368,0,5,0.8999999999999996
21869,,0.8713,0,5,0.8999999999999996
21870,,0.8538,0,5,0.8999999999999996
21871,,0.7549,0,5,0.8999999999999996
21872,,0.7603,0,5,0.8999999999999996
21873,,0.7417,0,5,0.8999999999999996
21874,,0.6508,0,5,0.8999999999999996
21875,,0.682,0,5,0.8999999999999996
21876,,0.6834,0,5,0.8999999999999996
21877,,0.5715,0,5,0.8999999999999996
21878,,0.7743,0,5,0.8999999999999996
21879,,0.861,0,5,0.8999999999999996
21880,,0.663,0,5,0.8999999999999996
21881,,0.7508,0,5,0.8999999999999996
21882,,0.8404,0,5,0.8999999999999996
21883,,0.8379,0,5,0.8999999999999996
21884,,0.6855,0,5,0.8999999999999996
21885,,0.6527,0,5,0.8999999999999996
21886,,0.5675,0,5,0.8999999999999996
21887,,0.7677,0,5,0.8999999999999996
21888,,0.7654,0,5,0.8999999999999996
21889,,0.8588,0,5,0.8999999999999996
21890,,0.6723,0,5,0.8999999999999996
21891,,0.779,0,5,0.8999999999999996
21892,,0.572,0,5,0.8999999999999996
21893,,0.6715,0,5,0.8999999999999996
21894,,0.6908,0,5,0.8999999999999996
21895,,0.8589,0,5,0.8999999999999996
21896,,0.6677,0,5,0.8999999999999996
21897,,0.7682,0,5,0.8999999999999996
21898,,0.667,0,5,0.8999999999999996
21899,,0.7477,0,5,0.8999999999999996
21900,,0.8066,1,5,0.8999999999999996
21901,,0.7779,1,5,0.8999999999999996
21902,,0.8717,1,5,0.8999999999999996
21903,,0.615,1,5,0.8999999999999996
21904,,0.579,1,5,0.8999999999999996
21905,,0.837,1,5,0.8999999999999996
21906,,0.6375,1,5,0.8999999999999996
21907,,0.6639,1,5,0.8999999999999996
21908,,0.9494,1,5,0.8999999999999996
21909,,0.9083,1,5,0.8999999999999996
21910,,0.6079,1,5,0.8999999999999996
21911,,0.6767,1,5,0.8999999999999996
21912,,0.6554,1,5,0.8999999999999996
21913,,0.7996,1,5,0.8999999999999996
21914,,0.7082,1,5,0.8999999999999996
21915,,0.7776,1,5,0.8999999999999996
21916,,0.903,1,5,0.8999999999999996
21917,,0.6778,1,5,0.8999999999999996
21918,,0.7306,1,5,0.8999999999999996
21919,,0.8355,1,5,0.8999999999999996
21920,,0.7066,1,5,0.8999999999999996
21921,,0.7664,1,5,0.8999999999999996
21922,,0.7322,1,5,0.8999999999999996
21923,,0.7771,1,5,0.8999999999999996
21924,,0.8377,1,5,0.8999999999999996
21925,,0.6688,1,5,0.8999999999999996
21926,,0.8382,1,5,0.8999999999999996
21927,,0.7096,1,5,0.8999999999999996
21928,,0.6555,1,5,0.8999999999999996
21929,,0.9489,1,5,0.8999999999999996
21930,,0.7964,1,5,0.8999999999999996
21931,,0.5728,1,5,0.8999999999999996
21932,,0.769,1,5,0.8999999999999996
21933,,0.9515,1,5,0.8999999999999996
21934,,0.7171,1,5,0.8999999999999996
21935,,0.7797,1,5,0.8999999999999996
21936,,0.8818,1,5,0.8999999999999996
21937,,0.5171,1,5,0.8999999999999996
21938,,0.8835,1,5,0.8999999999999996
21939,,0.6755,1,5,0.8999999999999996
21940,,0.7845,1,5,0.8999999999999996
21941,,0.8193,1,5,0.8999999999999996
21942,,0.6716,1,5,0.8999999999999996
21943,,0.7861,1,5,0.8999999999999996
21944,,0.9152,1,5,0.8999999999999996
21945,,0.596,1,5,0.8999999999999996
21946,,0.8566,1,5,0.8999999999999996
21947,,0.7878,1,5,0.8999999999999996
21948,,0.913,1,5,0.8999999999999996
21949,,0.9499,1,5,0.8999999999999996
21950,,0.8731,1,5,0.8999999999999996
21951,,0.7768,1,5,0.8999999999999996
21952,,0.7651,1,5,0.8999999999999996
21953,,0.7843,1,5,0.8999999999999996
21954,,0.8657,1,5,0.8999999999999996
21955,,0.7112,1,5,0.8999999999999996
21956,,0.6583,1,5,0.8999999999999996
21957,,0.7505,1,5,0.8999999999999996
21958,,0.8701,1,5,0.8999999999999996
21959,,0.9421,1,5,0.8999999999999996
21960,,0.8824,1,5,0.8999999999999996
21961,,0.9497,1,5,0.8999999999999996
21962,,0.6463,1,5,0.8999999999999996
21963,,0.7534,1,5,0.8999999999999996
21964,,0.9523,1,5,0.8999999999999996
21965,,0.795,1,5,0.8999999999999996
21966,,0.8583,1,5,0.8999999999999996
21967,,0.7904,1,5,0.8999999999999996
21968,,0.7797,1,5,0.8999999999999996
21969,,0.8322,1,5,0.8999999999999996
21970,,0.8834,1,5,0.8999999999999996
21971,,0.951,1,5,0.8999999999999996
21972,,0.7112,1,5,0.8999999999999996
21973,,0.8656,1,5,0.8999999999999996
21974,,0.9505,1,5,0.8999999999999996
21975,,0.7916,1,5,0.8999999999999996
21976,,0.9502,1,5,0.8999999999999996
21977,,0.7864,1,5,0.8999999999999996
21978,,0.8563,1,5,0.8999999999999996
21979,,0.673,1,5,0.8999999999999996
21980,,0.9476,1,5,0.8999999999999996
21981,,0.9477,1,5,0.8999999999999996
21982,,0.6545,1,5,0.8999999999999996
21983,,0.842,1,5,0.8999999999999996
21984,,0.8975,1,5,0.8999999999999996
21985,,0.8411,1,5,0.8999999999999996
21986,,0.6487,1,5,0.8999999999999996
21987,,0.8161,1,5,0.8999999999999996
21988,,0.8693,1,5,0.8999999999999996
21989,,0.7709,1,5,0.8999999999999996
21990,,0.8396,1,5,0.8999999999999996
21991,,0.7672,1,5,0.8999999999999996
21992,,0.7104,1,5,0.8999999999999996
21993,,0.7244,1,5,0.8999999999999996
21994,,0.8411,1,5,0.8999999999999996
21995,,0.9495,1,5,0.8999999999999996
21996,,0.9392,1,5,0.8999999999999996
21997,,0.8725,1,5,0.8999999999999996
21998,,0.8658,1,5,0.8999999999999996
21999,,0.8475,1,5,0.8999999999999996
22000,,0.5875,0,5,0.9099999999999996
22001,,0.7673,0,5,0.9099999999999996
22002,,0.8551,0,5,0.9099999999999996
22003,,0.9448,0,5,0.9099999999999996
22004,,0.6593,0,5,0.9099999999999996
22005,,0.8529,0,5,0.9099999999999996
22006,,0.6825,0,5,0.9099999999999996
22007,,0.7418,0,5,0.9099999999999996
22008,,0.858,0,5,0.9099999999999996
22009,,0.6892,0,5,0.9099999999999996
22010,,0.8458,0,5,0.9099999999999996
22011,,0.6638,0,5,0.9099999999999996
22012,,0.6716,0,5,0.9099999999999996
22013,,0.8449,0,5,0.9099999999999996
22014,,0.6773,0,5,0.9099999999999996
22015,,0.6791,0,5,0.9099999999999996
22016,,0.685,0,5,0.9099999999999996
22017,,0.6503,0,5,0.9099999999999996
