,Unnamed: 0,Unnamed: 0.1,acc,bool_hebbian,phi,theta
19405,,,0.5033,1,5,0.8799999999999996
19406,,,0.8586,1,5,0.8799999999999996
19407,,,0.7662,1,5,0.8799999999999996
19408,,,0.6238,1,5,0.8799999999999996
19409,,,0.816,1,5,0.8799999999999996
19410,,,0.7345,1,5,0.8799999999999996
19411,,,0.6828,1,5,0.8799999999999996
19412,,,0.9402,1,5,0.8799999999999996
19413,,,0.6335,1,5,0.8799999999999996
19414,,,0.6583,1,5,0.8799999999999996
19415,,,0.7498,1,5,0.8799999999999996
19416,,,0.9373,1,5,0.8799999999999996
19417,,,0.5951,1,5,0.8799999999999996
19418,,,0.774,1,5,0.8799999999999996
19419,,,0.6829,1,5,0.8799999999999996
19420,,,0.9235,1,5,0.8799999999999996
19421,,,0.6959,1,5,0.8799999999999996
19422,,,0.935,1,5,0.8799999999999996
19423,,,0.877,1,5,0.8799999999999996
19424,,,0.7793,1,5,0.8799999999999996
19425,,,0.6805,1,5,0.8799999999999996
19426,,,0.8619,1,5,0.8799999999999996
19427,,,0.8669,1,5,0.8799999999999996
19428,,,0.6318,1,5,0.8799999999999996
19429,,,0.6791,1,5,0.8799999999999996
19430,,,0.612,1,5,0.8799999999999996
19431,,,0.1997,1,5,0.8799999999999996
19432,,,0.6872,1,5,0.8799999999999996
19433,,,0.7584,1,5,0.8799999999999996
19434,,,0.7901,1,5,0.8799999999999996
19435,,,0.7429,1,5,0.8799999999999996
19436,,,0.6374,1,5,0.8799999999999996
19437,,,0.7947,1,5,0.8799999999999996
19438,,,0.6796,1,5,0.8799999999999996
19439,,,0.8536,1,5,0.8799999999999996
19440,,,0.5866,0,5,0.8899999999999996
19441,,,0.6654,0,5,0.8899999999999996
19442,,,0.7599,0,5,0.8899999999999996
19443,,,0.9528,0,5,0.8899999999999996
19444,,,0.5544,0,5,0.8899999999999996
19445,,,0.6759,0,5,0.8899999999999996
19446,,,0.8573,0,5,0.8899999999999996
19447,,,0.7403,0,5,0.8899999999999996
19448,,,0.4961,0,5,0.8899999999999996
19449,,,0.677,0,5,0.8899999999999996
19450,,,0.7347,0,5,0.8899999999999996
19451,,,0.7752,0,5,0.8899999999999996
19452,,,0.7603,0,5,0.8899999999999996
19453,,,0.6525,0,5,0.8899999999999996
19454,,,0.8562,0,5,0.8899999999999996
19455,,,0.8434,0,5,0.8899999999999996
19456,,,0.8543,0,5,0.8899999999999996
19457,,,0.9535,0,5,0.8899999999999996
19458,,,0.7515,0,5,0.8899999999999996
19459,,,0.597,0,5,0.8899999999999996
19460,,,0.8428,0,5,0.8899999999999996
19461,,,0.6614,0,5,0.8899999999999996
19462,,,0.771,0,5,0.8899999999999996
19463,,,0.7518,0,5,0.8899999999999996
19464,,,0.9447,0,5,0.8899999999999996
19465,,,0.482,0,5,0.8899999999999996
19466,,,0.8415,0,5,0.8899999999999996
19467,,,0.652,0,5,0.8899999999999996
19468,,,0.9461,0,5,0.8899999999999996
19469,,,0.7695,0,5,0.8899999999999996
19470,,,0.6861,0,5,0.8899999999999996
19471,,,0.8592,0,5,0.8899999999999996
19472,,,0.4622,0,5,0.8899999999999996
19473,,,0.6648,0,5,0.8899999999999996
19474,,,0.9504,0,5,0.8899999999999996
19475,,,0.668,0,5,0.8899999999999996
19476,,,0.9493,0,5,0.8899999999999996
19477,,,0.5863,0,5,0.8899999999999996
19478,,,0.7613,0,5,0.8899999999999996
19479,,,0.5941,0,5,0.8899999999999996
19480,,,0.8594,0,5,0.8899999999999996
19481,,,0.8572,0,5,0.8899999999999996
19482,,,0.6668,0,5,0.8899999999999996
19483,,,0.7684,0,5,0.8899999999999996
19484,,,0.3833,0,5,0.8899999999999996
19485,,,0.7751,0,5,0.8899999999999996
19486,,,0.589,0,5,0.8899999999999996
19487,,,0.6722,0,5,0.8899999999999996
19488,,,0.8568,0,5,0.8899999999999996
19489,,,0.7697,0,5,0.8899999999999996
19490,,,0.7772,0,5,0.8899999999999996
19491,,,0.7535,0,5,0.8899999999999996
19492,,,0.7658,0,5,0.8899999999999996
19493,,,0.7512,0,5,0.8899999999999996
19494,,,0.7661,0,5,0.8899999999999996
19495,,,0.5863,0,5,0.8899999999999996
19496,,,0.6807,0,5,0.8899999999999996
19497,,,0.7482,0,5,0.8899999999999996
19498,,,0.8628,0,5,0.8899999999999996
19499,,,0.8563,0,5,0.8899999999999996
19500,,,0.9479,0,5,0.8899999999999996
19501,,,0.6579,0,5,0.8899999999999996
19502,,,0.6801,0,5,0.8899999999999996
19503,,,0.5816,0,5,0.8899999999999996
19504,,,0.8515,0,5,0.8899999999999996
19505,,,0.6739,0,5,0.8899999999999996
19506,,,0.5529,0,5,0.8899999999999996
19507,,,0.7648,0,5,0.8899999999999996
19508,,,0.7676,0,5,0.8899999999999996
19509,,,0.5018,0,5,0.8899999999999996
19510,,,0.6726,0,5,0.8899999999999996
19511,,,0.6787,0,5,0.8899999999999996
19512,,,0.7553,0,5,0.8899999999999996
19513,,,0.9465,0,5,0.8899999999999996
19514,,,0.7697,0,5,0.8899999999999996
19515,,,0.5681,0,5,0.8899999999999996
19516,,,0.7606,0,5,0.8899999999999996
19517,,,0.4964,0,5,0.8899999999999996
19518,,,0.9551,0,5,0.8899999999999996
19519,,,0.6505,0,5,0.8899999999999996
19520,,,0.58,0,5,0.8899999999999996
19521,,,0.5849,0,5,0.8899999999999996
19522,,,0.6858,0,5,0.8899999999999996
19523,,,0.6766,0,5,0.8899999999999996
19524,,,0.3915,0,5,0.8899999999999996
19525,,,0.5692,0,5,0.8899999999999996
19526,,,0.7757,0,5,0.8899999999999996
19527,,,0.574,0,5,0.8899999999999996
19528,,,0.7795,0,5,0.8899999999999996
19529,,,0.5784,0,5,0.8899999999999996
19530,,,0.812,1,5,0.8899999999999996
19531,,,0.9403,1,5,0.8899999999999996
19532,,,0.9124,1,5,0.8899999999999996
19533,,,0.7199,1,5,0.8899999999999996
19534,,,0.6705,1,5,0.8899999999999996
19535,,,0.571,1,5,0.8899999999999996
19536,,,0.5926,1,5,0.8899999999999996
19537,,,0.7044,1,5,0.8899999999999996
19538,,,0.5097,1,5,0.8899999999999996
19539,,,0.8002,1,5,0.8899999999999996
19540,,,0.9541,1,5,0.8899999999999996
19541,,,0.9011,1,5,0.8899999999999996
19542,,,0.8588,1,5,0.8899999999999996
19543,,,0.6007,1,5,0.8899999999999996
19544,,,0.9495,1,5,0.8899999999999996
19545,,,0.8363,1,5,0.8899999999999996
19546,,,0.4176,1,5,0.8899999999999996
19547,,,0.6065,1,5,0.8899999999999996
19548,,,0.7659,1,5,0.8899999999999996
19549,,,0.9488,1,5,0.8899999999999996
19550,,,0.7143,1,5,0.8899999999999996
19551,,,0.8009,1,5,0.8899999999999996
19552,,,0.9425,1,5,0.8899999999999996
19553,,,0.5658,1,5,0.8899999999999996
19554,,,0.8456,1,5,0.8899999999999996
19555,,,0.7788,1,5,0.8899999999999996
19556,,,0.583,1,5,0.8899999999999996
19557,,,0.7852,1,5,0.8899999999999996
19558,,,0.8953,1,5,0.8899999999999996
19559,,,0.9064,1,5,0.8899999999999996
19560,,,0.8397,1,5,0.8899999999999996
19561,,,0.8505,1,5,0.8899999999999996
19562,,,0.8345,1,5,0.8899999999999996
19563,,,0.6893,1,5,0.8899999999999996
19564,,,0.8527,1,5,0.8899999999999996
19565,,,0.9422,1,5,0.8899999999999996
19566,,,0.7864,1,5,0.8899999999999996
19567,,,0.785,1,5,0.8899999999999996
19568,,,0.9467,1,5,0.8899999999999996
19569,,,0.7518,1,5,0.8899999999999996
19570,,,0.8554,1,5,0.8899999999999996
19571,,,0.8544,1,5,0.8899999999999996
19572,,,0.7666,1,5,0.8899999999999996
19573,,,0.6699,1,5,0.8899999999999996
19574,,,0.8589,1,5,0.8899999999999996
19575,,,0.864,1,5,0.8899999999999996
19576,,,0.8544,1,5,0.8899999999999996
19577,,,0.8437,1,5,0.8899999999999996
19578,,,0.6856,1,5,0.8899999999999996
19579,,,0.8422,1,5,0.8899999999999996
19580,,,0.8564,1,5,0.8899999999999996
19581,,,0.937,1,5,0.8899999999999996
19582,,,0.852,1,5,0.8899999999999996
19583,,,0.8545,1,5,0.8899999999999996
19584,,,0.9262,1,5,0.8899999999999996
19585,,,0.8043,1,5,0.8899999999999996
19586,,,0.7306,1,5,0.8899999999999996
19587,,,0.7885,1,5,0.8899999999999996
19588,,,0.8984,1,5,0.8899999999999996
19589,,,0.9348,1,5,0.8899999999999996
19590,,,0.8166,1,5,0.8899999999999996
19591,,,0.7706,1,5,0.8899999999999996
19592,,,0.8449,1,5,0.8899999999999996
19593,,,0.887,1,5,0.8899999999999996
19594,,,0.9445,1,5,0.8899999999999996
19595,,,0.9446,1,5,0.8899999999999996
19596,,,0.8752,1,5,0.8899999999999996
19597,,,0.8654,1,5,0.8899999999999996
19598,,,0.7245,1,5,0.8899999999999996
19599,,,0.6195,1,5,0.8899999999999996
19600,,,0.3856,1,5,0.8899999999999996
19601,,,0.7707,1,5,0.8899999999999996
19602,,,0.5702,1,5,0.8899999999999996
19603,,,0.9444,1,5,0.8899999999999996
19604,,,0.6932,1,5,0.8899999999999996
19605,,,0.5418,1,5,0.8899999999999996
19606,,,0.6176,1,5,0.8899999999999996
19607,,,0.6668,1,5,0.8899999999999996
19608,,,0.7491,1,5,0.8899999999999996
19609,,,0.5754,1,5,0.8899999999999996
19610,,,0.7299,1,5,0.8899999999999996
19611,,,0.6874,1,5,0.8899999999999996
19612,,,0.8587,1,5,0.8899999999999996
19613,,,0.8333,1,5,0.8899999999999996
19614,,,0.9379,1,5,0.8899999999999996
19615,,,0.9498,1,5,0.8899999999999996
19616,,,0.5752,1,5,0.8899999999999996
19617,,,0.6071,1,5,0.8899999999999996
19618,,,0.6268,1,5,0.8899999999999996
19619,,,0.505,1,5,0.8899999999999996
19620,,,0.7442,0,5,0.8999999999999996
19621,,,0.8635,0,5,0.8999999999999996
19622,,,0.7751,0,5,0.8999999999999996
19623,,,0.7482,0,5,0.8999999999999996
19624,,,0.6859,0,5,0.8999999999999996
19625,,,0.8602,0,5,0.8999999999999996
19626,,,0.7749,0,5,0.8999999999999996
19627,,,0.687,0,5,0.8999999999999996
19628,,,0.777,0,5,0.8999999999999996
19629,,,0.7569,0,5,0.8999999999999996
19630,,,0.7718,0,5,0.8999999999999996
19631,,,0.6728,0,5,0.8999999999999996
19632,,,0.7516,0,5,0.8999999999999996
19633,,,0.6766,0,5,0.8999999999999996
19634,,,0.6789,0,5,0.8999999999999996
19635,,,0.5942,0,5,0.8999999999999996
19636,,,0.7673,0,5,0.8999999999999996
19637,,,0.476,0,5,0.8999999999999996
19638,,,0.773,0,5,0.8999999999999996
19639,,,0.6845,0,5,0.8999999999999996
19640,,,0.7681,0,5,0.8999999999999996
19641,,,0.66,0,5,0.8999999999999996
19642,,,0.6738,0,5,0.8999999999999996
19643,,,0.7641,0,5,0.8999999999999996
19644,,,0.7641,0,5,0.8999999999999996
19645,,,0.6697,0,5,0.8999999999999996
19646,,,0.7651,0,5,0.8999999999999996
19647,,,0.8649,0,5,0.8999999999999996
19648,,,0.6586,0,5,0.8999999999999996
19649,,,0.7729,0,5,0.8999999999999996
19650,,,0.6588,0,5,0.8999999999999996
19651,,,0.7748,0,5,0.8999999999999996
19652,,,0.6835,0,5,0.8999999999999996
19653,,,0.8608,0,5,0.8999999999999996
19654,,,0.6568,0,5,0.8999999999999996
19655,,,0.7649,0,5,0.8999999999999996
19656,,,0.3727,0,5,0.8999999999999996
19657,,,0.5796,0,5,0.8999999999999996
19658,,,0.4981,0,5,0.8999999999999996
19659,,,0.594,0,5,0.8999999999999996
19660,,,0.7495,0,5,0.8999999999999996
19661,,,0.4916,0,5,0.8999999999999996
19662,,,0.8179,0,5,0.8999999999999996
19663,,,0.771,0,5,0.8999999999999996
19664,,,0.6508,0,5,0.8999999999999996
19665,,,0.76,0,5,0.8999999999999996
19666,,,0.9425,0,5,0.8999999999999996
19667,,,0.7674,0,5,0.8999999999999996
19668,,,0.7565,0,5,0.8999999999999996
19669,,,0.6578,0,5,0.8999999999999996
19670,,,0.6768,0,5,0.8999999999999996
19671,,,0.6563,0,5,0.8999999999999996
19672,,,0.8696,0,5,0.8999999999999996
19673,,,0.6715,0,5,0.8999999999999996
19674,,,0.8565,0,5,0.8999999999999996
19675,,,0.6757,0,5,0.8999999999999996
19676,,,0.475,0,5,0.8999999999999996
19677,,,0.5728,0,5,0.8999999999999996
19678,,,0.7709,0,5,0.8999999999999996
19679,,,0.76,0,5,0.8999999999999996
19680,,,0.8518,0,5,0.8999999999999996
19681,,,0.7646,0,5,0.8999999999999996
19682,,,0.666,0,5,0.8999999999999996
19683,,,0.7649,0,5,0.8999999999999996
19684,,,0.9556,0,5,0.8999999999999996
19685,,,0.7618,0,5,0.8999999999999996
19686,,,0.8572,0,5,0.8999999999999996
19687,,,0.5584,0,5,0.8999999999999996
19688,,,0.6663,0,5,0.8999999999999996
19689,,,0.6554,0,5,0.8999999999999996
19690,,,0.8585,0,5,0.8999999999999996
19691,,,0.9483,0,5,0.8999999999999996
19692,,,0.7565,0,5,0.8999999999999996
19693,,,0.4814,0,5,0.8999999999999996
19694,,,0.7824,0,5,0.8999999999999996
19695,,,0.6568,0,5,0.8999999999999996
19696,,,0.5593,0,5,0.8999999999999996
19697,,,0.9466,0,5,0.8999999999999996
19698,,,0.7457,0,5,0.8999999999999996
19699,,,0.8543,0,5,0.8999999999999996
19700,,,0.4782,0,5,0.8999999999999996
19701,,,0.562,0,5,0.8999999999999996
19702,,,0.7637,0,5,0.8999999999999996
19703,,,0.7471,0,5,0.8999999999999996
19704,,,0.7592,0,5,0.8999999999999996
19705,,,0.4762,0,5,0.8999999999999996
19706,,,0.8618,0,5,0.8999999999999996
19707,,,0.7443,0,5,0.8999999999999996
19708,,,0.6809,0,5,0.8999999999999996
19709,,,0.7626,0,5,0.8999999999999996
19710,,,0.742,1,5,0.8999999999999996
19711,,,0.6743,1,5,0.8999999999999996
19712,,,0.7604,1,5,0.8999999999999996
19713,,,0.7622,1,5,0.8999999999999996
19714,,,0.9485,1,5,0.8999999999999996
19715,,,0.9508,1,5,0.8999999999999996
19716,,,0.7709,1,5,0.8999999999999996
19717,,,0.8395,1,5,0.8999999999999996
19718,,,0.6692,1,5,0.8999999999999996
19719,,,0.5824,1,5,0.8999999999999996
19720,,,0.4974,1,5,0.8999999999999996
19721,,,0.7198,1,5,0.8999999999999996
19722,,,0.9441,1,5,0.8999999999999996
19723,,,0.6742,1,5,0.8999999999999996
19724,,,0.7541,1,5,0.8999999999999996
19725,,,0.7648,1,5,0.8999999999999996
19726,,,0.9481,1,5,0.8999999999999996
19727,,,0.7497,1,5,0.8999999999999996
19728,,,0.7317,1,5,0.8999999999999996
19729,,,0.8237,1,5,0.8999999999999996
19730,,,0.8441,1,5,0.8999999999999996
19731,,,0.7484,1,5,0.8999999999999996
19732,,,0.6779,1,5,0.8999999999999996
19733,,,0.95,1,5,0.8999999999999996
19734,,,0.8489,1,5,0.8999999999999996
19735,,,0.7375,1,5,0.8999999999999996
19736,,,0.5749,1,5,0.8999999999999996
19737,,,0.8206,1,5,0.8999999999999996
19738,,,0.843,1,5,0.8999999999999996
19739,,,0.5082,1,5,0.8999999999999996
19740,,,0.6763,1,5,0.8999999999999996
19741,,,0.7621,1,5,0.8999999999999996
19742,,,0.9404,1,5,0.8999999999999996
19743,,,0.6579,1,5,0.8999999999999996
19744,,,0.5589,1,5,0.8999999999999996
19745,,,0.7613,1,5,0.8999999999999996
19746,,,0.7533,1,5,0.8999999999999996
19747,,,0.928,1,5,0.8999999999999996
19748,,,0.3813,1,5,0.8999999999999996
19749,,,0.6986,1,5,0.8999999999999996
19750,,,0.236,1,5,0.8999999999999996
19751,,,0.665,1,5,0.8999999999999996
19752,,,0.9538,1,5,0.8999999999999996
19753,,,0.7414,1,5,0.8999999999999996
19754,,,0.9404,1,5,0.8999999999999996
19755,,,0.8597,1,5,0.8999999999999996
19756,,,0.9026,1,5,0.8999999999999996
19757,,,0.81,1,5,0.8999999999999996
19758,,,0.8163,1,5,0.8999999999999996
19759,,,0.7983,1,5,0.8999999999999996
19760,,,0.7578,1,5,0.8999999999999996
19761,,,0.5456,1,5,0.8999999999999996
19762,,,0.7388,1,5,0.8999999999999996
19763,,,0.9275,1,5,0.8999999999999996
19764,,,0.6527,1,5,0.8999999999999996
19765,,,0.6756,1,5,0.8999999999999996
19766,,,0.7496,1,5,0.8999999999999996
19767,,,0.8587,1,5,0.8999999999999996
19768,,,0.8881,1,5,0.8999999999999996
19769,,,0.7195,1,5,0.8999999999999996
19770,,,0.945,1,5,0.8999999999999996
19771,,,0.7719,1,5,0.8999999999999996
19772,,,0.9525,1,5,0.8999999999999996
19773,,,0.9512,1,5,0.8999999999999996
19774,,,0.683,1,5,0.8999999999999996
19775,,,0.7635,1,5,0.8999999999999996
19776,,,0.8511,1,5,0.8999999999999996
19777,,,0.9091,1,5,0.8999999999999996
19778,,,0.4516,1,5,0.8999999999999996
19779,,,0.7776,1,5,0.8999999999999996
19780,,,0.9477,1,5,0.8999999999999996
19781,,,0.7286,1,5,0.8999999999999996
19782,,,0.5764,1,5,0.8999999999999996
19783,,,0.8603,1,5,0.8999999999999996
19784,,,0.4355,1,5,0.8999999999999996
19785,,,0.6905,1,5,0.8999999999999996
19786,,,0.9441,1,5,0.8999999999999996
19787,,,0.5084,1,5,0.8999999999999996
19788,,,0.5952,1,5,0.8999999999999996
19789,,,0.6021,1,5,0.8999999999999996
19790,,,0.929,1,5,0.8999999999999996
19791,,,0.7947,1,5,0.8999999999999996
19792,,,0.6636,1,5,0.8999999999999996
19793,,,0.9538,1,5,0.8999999999999996
19794,,,0.813,1,5,0.8999999999999996
19795,,,0.7708,1,5,0.8999999999999996
19796,,,0.9326,1,5,0.8999999999999996
19797,,,0.5126,1,5,0.8999999999999996
19798,,,0.9223,1,5,0.8999999999999996
19799,,,0.7658,1,5,0.8999999999999996
19800,,,0.6532,0,5,0.9099999999999996
19801,,,0.9415,0,5,0.9099999999999996
19802,,,0.7575,0,5,0.9099999999999996
19803,,,0.8697,0,5,0.9099999999999996
19804,,,0.7609,0,5,0.9099999999999996
19805,,,0.4991,0,5,0.9099999999999996
19806,,,0.6572,0,5,0.9099999999999996
19807,,,0.5955,0,5,0.9099999999999996
19808,,,0.7659,0,5,0.9099999999999996
19809,,,0.6887,0,5,0.9099999999999996
19810,,,0.9349,0,5,0.9099999999999996
19811,,,0.8603,0,5,0.9099999999999996
19812,,,0.7332,0,5,0.9099999999999996
19813,,,0.9546,0,5,0.9099999999999996
19814,,,0.749,0,5,0.9099999999999996
19815,,,0.9504,0,5,0.9099999999999996
19816,,,0.7717,0,5,0.9099999999999996
19817,,,0.6809,0,5,0.9099999999999996
19818,,,0.5861,0,5,0.9099999999999996
19819,,,0.6535,0,5,0.9099999999999996
19820,,,0.7656,0,5,0.9099999999999996
19821,,,0.8492,0,5,0.9099999999999996
19822,,,0.7687,0,5,0.9099999999999996
19823,,,0.7667,0,5,0.9099999999999996
19824,,,0.6806,0,5,0.9099999999999996
19825,,,0.575,0,5,0.9099999999999996
19826,,,0.5806,0,5,0.9099999999999996
19827,,,0.5679,0,5,0.9099999999999996
19828,,,0.5675,0,5,0.9099999999999996
19829,,,0.8586,0,5,0.9099999999999996
19830,,,0.5919,0,5,0.9099999999999996
19831,,,0.8586,0,5,0.9099999999999996
19832,,,0.7651,0,5,0.9099999999999996
19833,,,0.7522,0,5,0.9099999999999996
19834,,,0.7825,0,5,0.9099999999999996
19835,,,0.9416,0,5,0.9099999999999996
19836,,,0.7639,0,5,0.9099999999999996
19837,,,0.8629,0,5,0.9099999999999996
19838,,,0.6806,0,5,0.9099999999999996
19839,,,0.4684,0,5,0.9099999999999996
19840,,,0.7588,0,5,0.9099999999999996
19841,,,0.6549,0,5,0.9099999999999996
19842,,,0.5872,0,5,0.9099999999999996
19843,,,0.6794,0,5,0.9099999999999996
19844,,,0.9496,0,5,0.9099999999999996
19845,,,0.5816,0,5,0.9099999999999996
19846,,,0.86,0,5,0.9099999999999996
19847,,,0.7505,0,5,0.9099999999999996
19848,,,0.7781,0,5,0.9099999999999996
19849,,,0.7613,0,5,0.9099999999999996
19850,,,0.7522,0,5,0.9099999999999996
19851,,,0.5623,0,5,0.9099999999999996
19852,,,0.7656,0,5,0.9099999999999996
19853,,,0.5953,0,5,0.9099999999999996
19854,,,0.8603,0,5,0.9099999999999996
19855,,,0.652,0,5,0.9099999999999996
19856,,,0.6703,0,5,0.9099999999999996
19857,,,0.8433,0,5,0.9099999999999996
19858,,,0.856,0,5,0.9099999999999996
19859,,,0.7625,0,5,0.9099999999999996
19860,,,0.4742,0,5,0.9099999999999996
19861,,,0.7801,0,5,0.9099999999999996
19862,,,0.858,0,5,0.9099999999999996
19863,,,0.8541,0,5,0.9099999999999996
19864,,,0.8564,0,5,0.9099999999999996
19865,,,0.7497,0,5,0.9099999999999996
19866,,,0.6879,0,5,0.9099999999999996
19867,,,0.7755,0,5,0.9099999999999996
19868,,,0.7546,0,5,0.9099999999999996
19869,,,0.9506,0,5,0.9099999999999996
19870,,,0.8532,0,5,0.9099999999999996
19871,,,0.8689,0,5,0.9099999999999996
19872,,,0.8579,0,5,0.9099999999999996
19873,,,0.6813,0,5,0.9099999999999996
19874,,,0.8574,0,5,0.9099999999999996
19875,,,0.7715,0,5,0.9099999999999996
19876,,,0.8704,0,5,0.9099999999999996
19877,,,0.9436,0,5,0.9099999999999996
19878,,,0.8577,0,5,0.9099999999999996
19879,,,0.5819,0,5,0.9099999999999996
19880,,,0.4755,0,5,0.9099999999999996
19881,,,0.6579,0,5,0.9099999999999996
19882,,,0.77,0,5,0.9099999999999996
19883,,,0.8553,0,5,0.9099999999999996
19884,,,0.7679,0,5,0.9099999999999996
19885,,,0.9415,0,5,0.9099999999999996
19886,,,0.8428,0,5,0.9099999999999996
19887,,,0.7628,0,5,0.9099999999999996
19888,,,0.7366,0,5,0.9099999999999996
19889,,,0.5002,0,5,0.9099999999999996
19890,,,0.8347,1,5,0.9099999999999996
19891,,,0.6263,1,5,0.9099999999999996
19892,,,0.7523,1,5,0.9099999999999996
19893,,,0.834,1,5,0.9099999999999996
19894,,,0.7613,1,5,0.9099999999999996
19895,,,0.6855,1,5,0.9099999999999996
19896,,,0.9421,1,5,0.9099999999999996
19897,,,0.6534,1,5,0.9099999999999996
19898,,,0.7407,1,5,0.9099999999999996
19899,,,0.9532,1,5,0.9099999999999996
19900,,,0.6149,1,5,0.9099999999999996
19901,,,0.7494,1,5,0.9099999999999996
19902,,,0.7375,1,5,0.9099999999999996
19903,,,0.9482,1,5,0.9099999999999996
19904,,,0.8589,1,5,0.9099999999999996
19905,,,0.5173,1,5,0.9099999999999996
19906,,,0.7163,1,5,0.9099999999999996
19907,,,0.7611,1,5,0.9099999999999996
19908,,,0.8446,1,5,0.9099999999999996
19909,,,0.8381,1,5,0.9099999999999996
19910,,,0.706,1,5,0.9099999999999996
19911,,,0.83,1,5,0.9099999999999996
19912,,,0.8503,1,5,0.9099999999999996
19913,,,0.6781,1,5,0.9099999999999996
19914,,,0.1305,1,5,0.9099999999999996
19915,,,0.7598,1,5,0.9099999999999996
19916,,,0.7643,1,5,0.9099999999999996
19917,,,0.8463,1,5,0.9099999999999996
19918,,,0.8404,1,5,0.9099999999999996
19919,,,0.626,1,5,0.9099999999999996
19920,,,0.9292,1,5,0.9099999999999996
19921,,,0.686,1,5,0.9099999999999996
19922,,,0.6126,1,5,0.9099999999999996
19923,,,0.7451,1,5,0.9099999999999996
19924,,,0.9442,1,5,0.9099999999999996
19925,,,0.6476,1,5,0.9099999999999996
19926,,,0.8573,1,5,0.9099999999999996
19927,,,0.9348,1,5,0.9099999999999996
19928,,,0.5569,1,5,0.9099999999999996
19929,,,0.5933,1,5,0.9099999999999996
19930,,,0.7123,1,5,0.9099999999999996
19931,,,0.824,1,5,0.9099999999999996
19932,,,0.949,1,5,0.9099999999999996
19933,,,0.8643,1,5,0.9099999999999996
19934,,,0.5727,1,5,0.9099999999999996
19935,,,0.8515,1,5,0.9099999999999996
19936,,,0.9432,1,5,0.9099999999999996
19937,,,0.8575,1,5,0.9099999999999996
19938,,,0.8559,1,5,0.9099999999999996
19939,,,0.7719,1,5,0.9099999999999996
19940,,,0.8988,1,5,0.9099999999999996
19941,,,0.9351,1,5,0.9099999999999996
19942,,,0.9497,1,5,0.9099999999999996
19943,,,0.9067,1,5,0.9099999999999996
19944,,,0.6422,1,5,0.9099999999999996
19945,,,0.7794,1,5,0.9099999999999996
19946,,,0.6744,1,5,0.9099999999999996
19947,,,0.833,1,5,0.9099999999999996
19948,,,0.926,1,5,0.9099999999999996
19949,,,0.8484,1,5,0.9099999999999996
19950,,,0.8586,1,5,0.9099999999999996
19951,,,0.9386,1,5,0.9099999999999996
19952,,,0.9515,1,5,0.9099999999999996
19953,,,0.6967,1,5,0.9099999999999996
19954,,,0.6455,1,5,0.9099999999999996
19955,,,0.7579,1,5,0.9099999999999996
19956,,,0.8696,1,5,0.9099999999999996
19957,,,0.7505,1,5,0.9099999999999996
19958,,,0.6565,1,5,0.9099999999999996
19959,,,0.7715,1,5,0.9099999999999996
19960,,,0.9533,1,5,0.9099999999999996
19961,,,0.5526,1,5,0.9099999999999996
19962,,,0.583,1,5,0.9099999999999996
19963,,,0.7443,1,5,0.9099999999999996
19964,,,0.5644,1,5,0.9099999999999996
19965,,,0.8613,1,5,0.9099999999999996
19966,,,0.9446,1,5,0.9099999999999996
19967,,,0.8991,1,5,0.9099999999999996
19968,,,0.8317,1,5,0.9099999999999996
19969,,,0.9416,1,5,0.9099999999999996
19970,,,0.823,1,5,0.9099999999999996
19971,,,0.7653,1,5,0.9099999999999996
19972,,,0.6208,1,5,0.9099999999999996
19973,,,0.9197,1,5,0.9099999999999996
19974,,,0.7822,1,5,0.9099999999999996
19975,,,0.7548,1,5,0.9099999999999996
19976,,,0.7634,1,5,0.9099999999999996
19977,,,0.8278,1,5,0.9099999999999996
19978,,,0.7671,1,5,0.9099999999999996
19979,,,0.6807,1,5,0.9099999999999996
19980,,,0.6813,0,5,0.9199999999999996
19981,,,0.4814,0,5,0.9199999999999996
19982,,,0.861,0,5,0.9199999999999996
19983,,,0.7714,0,5,0.9199999999999996
